category,channel,country,currency,customer_email,customer_id,fx_reference_date,order_id,order_ts,product_name,qty,sku,status,unit_price,reject_reason
ORD13008,1132,customer1132@example.com,2026-03-12T04:24:33,completed,web,SKU-EL-001,Wireless Earbuds X2,,-2,75.61,EUR,BG,2026-08-28,missing category
ORD13035,1500,customer1500@example.com,2026-05-01T15:27:00,refunded,web,SKU-BE-001,Vitamin C Serum 30ml,,1,24.28,RON,RO,2026-08-26,missing category
ORD13120,5,customer5@example.com,28/04/2026 14:03,completed,marketplace,SKU-EL-002,USB-C Fast Charger 65W,,1,35,EUR,DE,2026-08-30,missing category
ORD13273,357,customer357@example.com,2026-02-17T12:28:09,completed,marketplace,SKU-EL-002,USB-C Fast Charger 65W,,1,36.64,EUR,RO,2026-08-27,missing category
ORD13309,103,customer103@example.com,1767250582,completed,marketplace,SKU-FA-001,Men's Slim Fit Jeans,,1,59.93,RON,RO,2026-08-27,missing category
ORD13321,284,customer284@example.com,2026-05-03T06:50:45,completed,mobile_app,SKU-SP-001,Yoga Mat Premium,,1,30.31,EUR,RO,2026-08-26,missing category
ORD13330,1688,customer1688@example.com,2026-06-03T08:38:43,completed,mobile_app,SKU-HK-003,Air Fryer 5L,,1,112.74,RON,RO,2026-08-24,missing category
ORD13394,1468,customer1468@example.com,07/04/2026 23:26,completed,web,SKU-HK-002,Non-stick Frying Pan 28cm,,2,29.22,EUR,RO,2026-08-24,missing category
ORD13519,1233,customer1233@example.com,2026-04-24T12:34:41,completed,mobile_app,SKU-EL-002,USB-C Fast Charger 65W,,1,35.61,RON,HU,2026-08-25,missing category
ORD13664,1535,customer1535@example.com,2026-05-25T10:27:35,completed,mobile_app,SKU-EL-003,Bluetooth Speaker Mini,,1,46.98,EUR,DE,2026-08-29,missing category
ORD13728,1592,customer1592@example.com,1778057034,completed,web,SKU-FA-001,Men's Slim Fit Jeans,,2,51.63,EUR,RO,2026-08-26,missing category
ORD13830,166,customer166@example.com,2026-03-29T13:49:54,completed,web,SKU-FA-001,Men's Slim Fit Jeans,,1,54.54,EUR,BG,2026-08-27,missing category
ORD13884,1427,customer1427@example.com,1782268995,completed,marketplace,SKU-EL-003,Bluetooth Speaker Mini,,1,47.98,EUR,BG,2026-08-27,missing category
ORD13962,1949,customer1949@example.com,2026-05-31T21:08:03,completed,web,SKU-SP-002,Adjustable Dumbbell Set,,3,187.32,EUR,HU,2026-09-02,missing category
ORD14114,1015,customer1015@example.com,23/01/2026 09:53,completed,mobile_app,SKU-FA-002,Women's Wool Coat,,1,151.83,EUR,RO,2026-08-24,missing category
ORD14214,1164,customer1164@example.com,2026-04-11T17:42:54,completed,web,SKU-BK-002,The Pragmatic Programmer,,1,41.94,EUR,DE,2026-08-29,missing category
ORD14428,1055,customer1055@example.com,2026-06-27T11:46:26,completed,marketplace,SKU-EL-004,4K Action Camera,,2,172.24,EUR,RO,2026-08-28,missing category
ORD14432,510,customer510@example.com,2026-05-24T18:20:46,completed,web,SKU-EL-003,Bluetooth Speaker Mini,,1,51.71,RON,RO,2026-08-30,missing category
ORD14468,91,customer91@example.com,1781962512,completed,marketplace,SKU-FA-001,Men's Slim Fit Jeans,,1,52.69,EUR,RO,2026-08-23,missing category
ORD14557,612,customer612@example.com,2026-04-26T21:14:30,completed,web,SKU-BE-002,Hair Dryer Ionic 2200W,,1,69.38,EUR,RO,2026-08-23,missing category
ORD14722,1526,customer1526@example.com,22/02/2026 20:06,completed,web,SKU-HK-003,Air Fryer 5L,,1,111.63,EUR,RO,2026-08-23,missing category
ORD14761,1649,customer1649@example.com,24/04/2026 06:33,completed,mobile_app,SKU-EL-004,4K Action Camera,,1,183.29,RON,RO,2026-08-23,missing category
ORD14762,430,customer430@example.com,1773233176,completed,web,SKU-EL-004,4K Action Camera,,1,197.64,RON,RO,2026-09-03,missing category
ORD14804,1531,customer1531@example.com,2026-05-22T22:51:20,completed,web,SKU-FA-002,Women's Wool Coat,,3,141.22,EUR,RO,2026-08-25,missing category
ORD14839,1,customer1@example.com,27/03/2026 00:53,completed,web,SKU-HK-001,Stainless Steel Kettle,,1,39.16,EUR,RO,2026-08-24,missing category
ORD15053,1267,customer1267@example.com,1779860504,completed,mobile_app,SKU-FA-001,Men's Slim Fit Jeans,,1,55.1,EUR,RO,2026-08-24,missing category
ORD15059,1000,customer1000@example.com,10/03/2026 13:43,completed,web,SKU-EL-001,Wireless Earbuds X2,,1,73.53,EUR,HU,2026-08-24,missing category
ORD15123,1514,customer1514@example.com,2026-03-19T07:21:04,completed,marketplace,SKU HK 003,Air Fryer 5L,,1,125.88,EUR,DE,2026-09-01,missing category
ORD15126,1635,customer1635@example.com,16/01/2026 18:52,completed,web,SKU-BK-002,The Pragmatic Programmer,,2,43.2,EUR,RO,2026-08-30,missing category
ORD15229,54,customer54@example.com,2026-05-22T02:32:29,completed,mobile_app,SKU-BE-002,Hair Dryer Ionic 2200W,,1,59.05,EUR,RO,2026-08-24,missing category
ORD15363,836,customer836@example.com,03/02/2026 17:34,completed,marketplace,SKU-EL-001,Wireless Earbuds X2,,1,81.06,EUR,RO,2026-08-29,missing category
ORD15509,32,customer32@example.com,2026-04-21T15:11:23,completed,web,SKU-BK-002,The Pragmatic Programmer,,1,40.05,EUR,BG,2026-09-01,missing category
ORD15510,889,customer889@example.com,2026-02-16T00:37:16,completed,marketplace,SKU-BK-002,The Pragmatic Programmer,,2,45.55,EUR,RO,2026-08-27,missing category
ORD15531,613,customer613@example.com,22/04/2026 09:43,completed,web,SKU-EL-001,Wireless Earbuds X2,,1,80.3,EUR,DE,2026-08-23,missing category
ORD15566,492,customer492@example.com,01/02/2026 14:16,completed,web,SKU-BK-002,The Pragmatic Programmer,,1,44.05,EUR,BG,2026-08-26,missing category
ORD15801,297,customer297@example.com,20/02/2026 21:33,completed,mobile_app,SKU-FA-003,Running Shoes Pro,,1,86.35,EUR,HU,2026-08-24,missing category
ORD15864,1042,customer1042@example.com,2026-01-03T22:26:32,completed,mobile_app,SKU-SP-002,Adjustable Dumbbell Set,,1,192.12,EUR,RO,2026-09-02,missing category
ORD15867,1323,customer1323@example.com,03/06/2026 04:03,completed,web,SKU-EL-002,USB-C Fast Charger 65W,,1,33.47,EUR,HU,2026-08-31,missing category
ORD15877,1536,customer1536@example.com,12/04/2026 08:31,completed,web,SKU-EL-002,USB-C Fast Charger 65W,,1,35.3,RON,RO,2026-09-01,missing category
ORD10087,1392,internal.tester1392@aqurate.ai,2026-06-20T11:14:40,test,mobile_app,SKU-EL-003,Bluetooth Speaker Mini,Electronics,2,52.84,EUR,RO,2026-08-24,test order
ORD10087,1392,internal.tester1392@aqurate.ai,2026-06-20T11:14:40,test,mobile_app,SKU-EL-004,4K Action Camera,Electronics,1,173.2,EUR,RO,2026-08-24,test order
ORD10135,1808,internal.tester1808@aqurate.ai,2026-02-18T13:28:04,test,web,SKU-BK-001,Atomic Habits (RO ed.),Books,1,18.33,RON,BG,2026-08-26,test order
ORD10346,369,internal.tester369@aqurate.ai,25/03/2026 09:05,test,web,SKU-BE-002,Hair Dryer Ionic 2200W,Beauty,2,60.09,EUR,RO,2026-08-24,test order
ORD10346,369,internal.tester369@aqurate.ai,25/03/2026 09:05,test,web,SKU-EL-003,Bluetooth Speaker Mini,Electronics,1,47.88,EUR,RO,2026-08-24,test order
ORD10557,1027,internal.tester1027@aqurate.ai,2026-01-29T16:49:30,test,marketplace,SKU-HK-003,Air Fryer 5L,Home & Kitchen,1,129.71,EUR,RO,2026-08-30,test order
ORD10594,,internal.tester428@aqurate.ai,2026-06-07T10:04:34,test,web,SKU-SP-002,Adjustable Dumbbell Set,Sports,3,161.69,RON,RO,2026-09-03,test order
ORD10594,428,internal.tester428@aqurate.ai,2026-06-07T10:04:34,test,web,SKU-HK-001,Stainless Steel Kettle,Home & Kitchen,1,45.56,RON,RO,2026-09-03,test order
ORD10635,125,internal.tester125@aqurate.ai,29/06/2026 03:22,test,web,SKU-BK-001,Atomic Habits (RO ed.),Books,3,21.48,EUR,RO,2026-08-25,test order
ORD10635,125,internal.tester125@aqurate.ai,29/06/2026 03:22,test,web,SKU-FA-001,Men's Slim Fit Jeans,Fashion,1,50.4,EUR,RO,2026-08-25,test order
ORD10823,1962,internal.tester1962@aqurate.ai,18/01/2026 08:56,test,web,SKU-BK-002,The Pragmatic Programmer,Books,2,41.72,EUR,RO,2026-08-24,test order
ORD10989,1808,internal.tester1808@aqurate.ai,2026-06-23T21:24:38,test,marketplace,SKU-BE-001,Vitamin C Serum 30ml,Beauty,1,26.93,RON,RO,2026-08-29,test order
ORD10989,1808,internal.tester1808@aqurate.ai,2026-06-23T21:24:38,test,marketplace,SKU-FA-002,Women's Wool Coat,Fashion,1,141.75,RON,RO,2026-08-29,test order
ORD10989,1808,internal.tester1808@aqurate.ai,2026-06-23T21:24:38,test,marketplace,SKU-SP-002,Adjustable Dumbbell Set,Sports,2,166.21,RON,RO,2026-08-29,test order
ORD11028,291,internal.tester291@aqurate.ai,2026-04-25T14:57:11,test,web,SKU-FA-001,Men's Slim Fit Jeans,Fashion,3,50.2,EUR,BG,2026-09-03,test order
ORD11028,291,internal.tester291@aqurate.ai,2026-04-25T14:57:11,test,web,SKU-FA-002,Women's Wool Coat,Fashion,1,139.2,EUR,BG,2026-09-03,test order
ORD11201,482,internal.tester482@aqurate.ai,22/02/2026 15:00,test,web,SKU-BE-001,Vitamin C Serum 30ml,Beauty,2,25.87,RON,RO,2026-09-01,test order
ORD11250,1837,internal.tester1837@aqurate.ai,1780798453,test,mobile_app,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,2,26.07,EUR,BG,2026-08-28,test order
ORD11306,1392,internal.tester1392@aqurate.ai,1777437900,test,web,SKU-BK-002,The Pragmatic Programmer,Books,2,40.79,EUR,RO,2026-08-30,test order
ORD11306,1392,internal.tester1392@aqurate.ai,1777437900,test,web,SKU-FA-003,Running Shoes Pro,Fashion,1,93.27,EUR,RO,2026-08-30,test order
ORD11307,1169,internal.tester1169@aqurate.ai,2026-06-17T00:43:11,test,web,SKU-BK-002,The Pragmatic Programmer,Books,2,46.36,RON,RO,2026-08-27,test order
ORD11307,1169,internal.tester1169@aqurate.ai,2026-06-17T00:43:11,test,web,SKU-EL-003,Bluetooth Speaker Mini,Electronics,2,52.36,RON,RO,2026-08-27,test order
ORD11312,1837,internal.tester1837@aqurate.ai,1775567908,test,web,SKU-HK-001,Stainless Steel Kettle,Home & Kitchen,1,45.87,RON,RO,2026-08-25,test order
ORD11322,1808,internal.tester1808@aqurate.ai,2026-03-13T03:20:34,test,web,SKU-SP-002,Adjustable Dumbbell Set,Sports,3,165.19,EUR,RO,2026-08-28,test order
ORD11371,1837,internal.tester1837@aqurate.ai,2026-03-13T02:59:25,test,web,SKU-BK-001,Atomic Habits (RO ed.),Books,1,19.78,EUR,RO,2026-09-01,test order
ORD11371,1837,internal.tester1837@aqurate.ai,2026-03-13T02:59:25,test,web,SKU-HK-001,Stainless Steel Kettle,Home & Kitchen,2,38.98,EUR,RO,2026-09-01,test order
ORD11566,1837,internal.tester1837@aqurate.ai,2026-04-12T21:53:37,test,web,SKU-EL-001,Wireless Earbuds X2,Electronics,1,84.79,EUR,RO,2026-08-27,test order
ORD11760,395,internal.tester395@aqurate.ai,2026-06-22T13:56:33,test,web,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,1,29.65,EUR,RO,2026-08-30,test order
ORD11799,1808,internal.tester1808@aqurate.ai,1767969915,test,mobile_app,SKU-EL-002,USB-C Fast Charger 65W,Electronics,1,31.44,EUR,HU,2026-09-03,test order
ORD11799,1808,internal.tester1808@aqurate.ai,1767969915,test,mobile_app,SKU-FA-002,Women's Wool Coat,Fashion,1,141.65,EUR,HU,2026-09-03,test order
ORD11799,1808,internal.tester1808@aqurate.ai,1767969915,test,mobile_app,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,1,31.35,EUR,HU,2026-09-03,test order
ORD11828,395,internal.tester395@aqurate.ai,2026-02-06T14:12:15,test,mobile_app,SKU-HK-001,Stainless Steel Kettle,Home & Kitchen,1,38.35,EUR,BG,2026-08-27,test order
ORD11872,369,internal.tester369@aqurate.ai,2026-05-07T00:21:58,test,mobile_app,SKU-BK-001,Atomic Habits (RO ed.),Books,1,18.87,EUR,HU,2026-08-25,test order
ORD11872,369,internal.tester369@aqurate.ai,2026-05-07T00:21:58,test,mobile_app,SKU-HK-001,Stainless Steel Kettle,Home & Kitchen,1,46.02,EUR,HU,2026-08-25,test order
ORD12072,395,internal.tester395@aqurate.ai,26/02/2026 23:17,test,web,SKU-BK-002,The Pragmatic Programmer,Books,2,41.1,EUR,BG,2026-08-27,test order
ORD12407,883,internal.tester883@aqurate.ai,1772259158,test,mobile_app,SKU-BE-001,Vitamin C Serum 30ml,Beauty,3,25.11,EUR,DE,2026-08-31,test order
ORD12407,883,internal.tester883@aqurate.ai,1772259158,test,mobile_app,SKU-EL-003,Bluetooth Speaker Mini,Electronics,1,49.53,EUR,DE,2026-08-31,test order
ORD12407,883,internal.tester883@aqurate.ai,1772259158,test,mobile_app,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,3,30.96,EUR,DE,2026-08-31,test order
ORD12722,883,internal.tester883@aqurate.ai,19/04/2026 09:52,test,marketplace,SKU-FA-003,Running Shoes Pro,Fashion,2,92.29,RON,RO,2026-08-25,test order
ORD12757,883,internal.tester883@aqurate.ai,2026-06-02T01:49:40,test,mobile_app,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,1,28.68,EUR,RO,2026-08-30,test order
ORD12855,291,internal.tester291@aqurate.ai,2026-04-05T05:29:18,test,web,SKU-FA-002,Women's Wool Coat,Fashion,1,134.95,EUR,RO,2026-09-01,test order
ORD12855,291,internal.tester291@aqurate.ai,2026-04-05T05:29:18,test,web,SKU-FA-O03,Running Shoes Pro,Fashion,1,92.43,EUR,RO,2026-09-01,test order
ORD13051,125,internal.tester125@aqurate.ai,2026-03-28T14:51:40,test,web,SKU-FA-003,Running Shoes Pro,Fashion,1,88.02,EUR,RO,2026-08-28,test order
ORD13076,125,internal.tester125@aqurate.ai,1774210765,test,marketplace,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,1,27.13,EUR,BG,2026-09-02,test order
ORD13076,125,internal.tester125@aqurate.ai,1774210765,test,marketplace,SKU-SP-001,Yoga Mat Premium,Sports,1,30.84,EUR,BG,2026-09-02,test order
ORD13083,125,internal.tester125@aqurate.ai,2026-06-23T18:04:41,test,web,SKU-EL-003,Bluetooth Speaker Mini,Electronics,1,45.19,EUR,BG,2026-08-26,test order
ORD13083,125,internal.tester125@aqurate.ai,2026-06-23T18:04:41,test,web,SKUEL001,Wireless Earbuds X2,Electronics,1,78.67,EUR,BG,2026-08-26,test order
ORD13096,270,internal.tester270@aqurate.ai,2026-02-13T12:21:47,test,web,SKU-BE-002,Hair Dryer Ionic 2200W,Beauty,1,61.34,RON,BG,2026-09-02,test order
ORD13114,369,internal.tester369@aqurate.ai,08/01/2026 19:41,test,web,SKU-BE-001,Vitamin C Serum 30ml,Beauty,1,26.68,RON,RO,2026-08-30,test order
ORD13126,428,internal.tester428@aqurate.ai,18/05/2026 23:02,test,marketplace,SKU-EL-001,Wireless Earbuds X2,Electronics,1,82.14,EUR,RO,2026-08-24,test order
ORD13126,428,internal.tester428@aqurate.ai,18/05/2026 23:02,test,marketplace,SKU-FA-002,Women's Wool Coat,Fashion,2,136.75,EUR,RO,2026-08-24,test order
ORD13283,1837,internal.tester1837@aqurate.ai,2026-04-30T09:50:12,test,web,SKU-EL-004,4K Action Camera,Electronics,3,206.51,EUR,BG,2026-09-02,test order
ORD13452,1134,internal.tester1134@aqurate.ai,2026-02-09T19:52:11,test,mobile_app,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,1,28.4,EUR,RO,2026-08-25,test order
ORD13562,883,internal.tester883@aqurate.ai,18/02/2026 18:18,test,marketplace,SKU-EL-003,Bluetooth Speaker Mini,Electronics,1,50.55,RON,RO,2026-08-27,test order
ORD13644,1169,internal.tester1169@aqurate.ai,2026-02-02T21:07:42,test,web,SKU-EL-002,USB-C Fast Charger 65W,Electronics,1,36.8,EUR,RO,2026-09-02,test order
ORD13644,1169,internal.tester1169@aqurate.ai,2026-02-02T21:07:42,test,web,SKU-EL-004,4K Action Camera,Electronics,2,181.98,EUR,RO,2026-09-02,test order
ORD13760,270,internal.tester270@aqurate.ai,16/03/2026 20:02,test,web,SKU-BK-001,Atomic Habits (RO ed.),Books,1,19.95,EUR,RO,2026-08-27,test order
ORD13760,270,internal.tester270@aqurate.ai,16/03/2026 20:02,test,web,SKU-SP-002,Adjustable Dumbbell Set,Sports,1,179.76,EUR,RO,2026-08-27,test order
ORD13808,,internal.tester369@aqurate.ai,2026-04-25T21:37:36,test,marketplace,SKU-EL-003,Bluetooth Speaker Mini,Electronics,1,50.46,EUR,HU,2026-08-26,test order
ORD13862,1134,internal.tester1134@aqurate.ai,2026-06-06T15:28:57,test,web,SKU-EL-004,4K Action Camera,Electronics,1,186.94,EUR,RO,2026-08-27,test order
ORD13862,1134,internal.tester1134@aqurate.ai,2026-06-06T15:28:57,test,web,SKU-HK-001,Stainless Steel Kettle,Home & Kitchen,3,39.73,EUR,RO,2026-08-27,test order
ORD13887,428,internal.tester428@aqurate.ai,2026-06-06T21:09:30,test,marketplace,SKU-BK-001,Atomic Habits (RO ed.),Books,1,20.84,EUR,RO,2026-08-24,test order
ORD13887,428,internal.tester428@aqurate.ai,2026-06-06T21:09:30,test,marketplace,SKU-FA-003,Running Shoes Pro,Fashion,1,97.11,EUR,RO,2026-08-24,test order
ORD13887,428,internal.tester428@aqurate.ai,2026-06-06T21:09:30,test,marketplace,SKU-HK-001,Stainless Steel Kettle,Home & Kitchen,1,44.06,EUR,RO,2026-08-24,test order
ORD13940,125,internal.tester125@aqurate.ai,2026-02-03T17:14:42,test,marketplace,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,1,26,RON,HU,2026-09-01,test order
ORD14075,1134,internal.tester1134@aqurate.ai,2026-01-10T05:33:02,test,web,SKU-BK-002,The Pragmatic Programmer,Books,1,43.12,EUR,DE,2026-08-25,test order
ORD14075,1134,internal.tester1134@aqurate.ai,2026-01-10T05:33:02,test,web,SKU-EL-004,4K Action Camera,Electronics,1,170.99,EUR,DE,2026-08-25,test order
ORD14102,1175,internal.tester1175@aqurate.ai,10/04/2026 14:23,test,web,SKU-HK-001,Stainless Steel Kettle,Home & Kitchen,1,43.77,RON,DE,2026-09-01,test order
ORD14265,298,internal.tester298@aqurate.ai,2026-01-19T03:53:49,test,web,SKU-SP-001,Yoga Mat Premium,Sports,2,28.89,RON,RO,2026-09-02,test order
ORD14265,298,internal.tester298@aqurate.ai,2026-01-19T03:53:49,test,web,SKU-SP-002,Adjustable Dumbbell Set,Sports,1,157.74,RON,RO,2026-09-02,test order
ORD14270,,internal.tester428@aqurate.ai,18/06/2026 04:47,test,web,SKU-FA-001,Men's Slim Fit Jeans,Fashion,3,56.21,EUR,BG,2026-08-30,test order
ORD14376,20,internal.tester20@aqurate.ai,2026-06-26T14:13:08,test,marketplace,SKU-SP-001,Yoga Mat Premium,Sports,2,31.66,RON,HU,2026-08-29,test order
ORD14387,291,internal.tester291@aqurate.ai,2026-01-23T20:11:59,test,marketplace,SKU-BK-001,Atomic Habits (RO ed.),Books,2,21.36,RON,RO,2026-09-03,test order
ORD14387,291,internal.tester291@aqurate.ai,2026-01-23T20:11:59,test,marketplace,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,1,26.82,RON,RO,2026-09-03,test order
ORD14526,1837,internal.tester1837@aqurate.ai,2026-04-27T23:41:16,test,web,SKU-FA-002,Women's Wool Coat,Fashion,1,157.32,EUR,HU,2026-09-03,test order
ORD14578,482,internal.tester482@aqurate.ai,2026-05-22T10:19:28,test,mobile_app,SKU-BE-001,Vitamin C Serum 30ml,Beauty,3,23.8,EUR,RO,2026-08-24,test order
ORD14623,1962,internal.tester1962@aqurate.ai,2026-06-09T01:16:18,test,web,SKU-EL-002,USB-C Fast Charger 65W,Electronics,2,36.21,EUR,RO,2026-08-29,test order
ORD14667,270,internal.tester270@aqurate.ai,1770070930,test,web,SKU-FA-001,Men's Slim Fit Jeans,Fashion,1,60.26,EUR,BG,2026-08-26,test order
ORD14667,270,internal.tester270@aqurate.ai,1770070930,test,web,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,1,26.84,EUR,BG,2026-08-26,test order
ORD14718,20,internal.tester20@aqurate.ai,2026-05-10T20:54:08,test,marketplace,SKU-BE-001,Vitamin C Serum 30ml,Beauty,2,24.29,EUR,BG,2026-09-03,test order
ORD14718,20,internal.tester20@aqurate.ai,2026-05-10T20:54:08,test,marketplace,SKU-BE-002,Hair Dryer Ionic 2200W,Beauty,1,69.92,EUR,BG,2026-09-03,test order
ORD14841,291,internal.tester291@aqurate.ai,1779836608,test,web,SKU-BK-002,The Pragmatic Programmer,Books,1,44.73,EUR,RO,2026-08-27,test order
ORD14866,20,internal.tester20@aqurate.ai,2026-01-01T00:32:35,test,mobile_app,SKU-BK-002,The Pragmatic Programmer,Books,2,48.1,EUR,DE,2026-08-23,test order
ORD14977,1837,internal.tester1837@aqurate.ai,2026-03-14T08:52:55,test,mobile_app,SKU-EL-002,USB-C Fast Charger 65W,Electronics,1,36.58,RON,BG,2026-08-25,test order
ORD15076,125,internal.tester125@aqurate.ai,1772188338,test,marketplace,SKU-EL-004,4K Action Camera,Electronics,1,180.28,RON,BG,2026-08-27,test order
ORD15102,20,internal.tester20@aqurate.ai,2026-06-21T20:38:35,test,web,SKU-EL-001,Wireless Earbuds X2,Electronics,2,82.57,RON,BG,2026-08-23,test order
ORD15102,20,internal.tester20@aqurate.ai,2026-06-21T20:38:35,test,web,SKU-HK-003,Air Fryer 5L,Home & Kitchen,1,121.01,RON,BG,2026-08-23,test order
ORD15155,1808,internal.tester1808@aqurate.ai,1771162882,test,web,SKU-BK-001,Atomic Habits (RO ed.),Books,1,21.2,EUR,RO,2026-08-28,test order
ORD15155,1808,internal.tester1808@aqurate.ai,1771162882,test,web,SKU-EL-004,4K Action Camera,Electronics,1,187.26,EUR,RO,2026-08-28,test order
ORD15397,395,internal.tester395@aqurate.ai,03/01/2026 22:18,test,mobile_app,SKU-BK-001,Atomic Habits (RO ed.),Books,1,19.44,EUR,BG,2026-09-02,test order
ORD15397,395,internal.tester395@aqurate.ai,03/01/2026 22:18,test,mobile_app,SKU-EL-001,Wireless Earbuds X2,Electronics,1,78.67,EUR,BG,2026-09-02,test order
ORD15558,20,internal.tester20@aqurate.ai,2026-06-19T13:36:54,test,web,SKU-SP-002,Adjustable Dumbbell Set,Sports,2,174.56,EUR,DE,2026-09-02,test order
ORD15610,298,internal.tester298@aqurate.ai,01/03/2026 05:04,test,marketplace,SKU-HK-002,Non-stick Frying Pan 28cm,Home & Kitchen,2,27.88,EUR,RO,2026-09-02,test order
ORD15649,369,internal.tester369@aqurate.ai,2026-02-08T05:33:03,test,web,SKU-EL-003,Bluetooth Speaker Mini,Electronics,2,44.67,EUR,BG,2026-09-01,test order
ORD15765,685,internal.tester685@aqurate.ai,30/03/2026 09:31,test,marketplace,SKU-BK-002,The Pragmatic Programmer,Books,1,40.92,EUR,RO,2026-08-29,test order
ORD15923,20,internal.tester20@aqurate.ai,1778136010,test,mobile_app,SKU-EL-002,USB-C Fast Charger 65W,Electronics,1,35.3,RON,RO,2026-08-30,test order
ORD15973,685,internal.tester685@aqurate.ai,08/01/2026 02:12,test,web,SKU-EL-004,4K Action Camera,Electronics,3,170.98,EUR,RO,2026-08-23,test order
ORD10516,91,customer91@example.com,1780136222,completed,web,SKU-EL-001,Wireless Earbuds X2,Electronics,1,999999,EUR,BG,2026-08-26,placeholder price
ORD10723,55,customer55@example.com,2026-02-06T05:05:33,completed,mobile_app,SKU-FA-003,Running Shoes Pro,Fashion,1,999999,RON,DE,2026-08-24,placeholder price
ORD10976,455,customer455@example.com,01/05/2026 12:02,completed,mobile_app,SKU-FA-003,Running Shoes Pro,Fashion,1,999999,EUR,RO,2026-08-27,placeholder price
ORD11416,638,customer638@example.com,2026-02-19T16:10:26,completed,web,SKU-SP-002,Adjustable Dumbbell Set,Sports,1,999999,RON,RO,2026-08-24,placeholder price
ORD12536,573,customer573@example.com,2026-05-23T21:54:58,completed,web,SKU-EL-002,USB-C Fast Charger 65W,Electronics,1,999999,RON,RO,2026-08-25,placeholder price
ORD12843,1248,customer1248@example.com,27/02/2026 23:14,completed,marketplace,SKU-BK-002,The Pragmatic Programmer,Books,1,999999,EUR,DE,2026-08-29,placeholder price
ORD12890,215,customer215@example.com,2026-05-30T10:28:26,completed,mobile_app,SKU-EL-004,4K Action Camera,Electronics,1,999999,EUR,RO,2026-08-24,placeholder price
ORD13349,1130,customer1130@example.com,2026-06-04T21:27:18,completed,marketplace,SKU-SP-002,Adjustable Dumbbell Set,Sports,1,999999,EUR,RO,2026-08-23,placeholder price
ORD13702,831,customer831@example.com,1770547905,completed,mobile_app,SKU-HK-003,Air Fryer 5L,Home & Kitchen,1,999999,EUR,HU,2026-08-25,placeholder price
ORD14118,1333,customer1333@example.com,27/02/2026 08:39,completed,web,SKU-HK-003,Air Fryer 5L,Home & Kitchen,1,999999,RON,HU,2026-08-31,placeholder price
ORD14463,957,customer957@example.com,13/02/2026 17:55,completed,web,SKU-EL-002,USB-C Fast Charger 65W,Electronics,1,999999,EUR,RO,2026-08-23,placeholder price
ORD15451,41,customer41@example.com,12/06/2026 01:10,completed,marketplace,SKU-BK-001,Atomic Habits (RO ed.),Books,1,999999,EUR,DE,2026-08-25,placeholder price
ORD15482,531,customer531@example.com,2026-05-19T20:00:04,completed,web,SKU-BE-001,Vitamin C Serum 30ml,Beauty,2,999999,RON,DE,2026-09-02,placeholder price
