category,channel,country,currency,customer_email,customer_id,fx_reference_date,order_id,order_ts,product_name,qty,sku,status,unit_price
Home & Kitchen,marketplace,RO,EUR,customer1952@example.com,1952,2026-08-29,ORD14393,2026-04-07T05:45:54,Stainless Steel Kettle,1,SKU-HK-001,refunded,41.43
Home & Kitchen,web,BG,EUR,customer398@example.com,398,2026-08-26,ORD14471,1779088374,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,26.51
Beauty,web,BG,EUR,customer398@example.com,398,2026-08-26,ORD14471,1779088374,Hair Dryer Ionic 2200W,3,SKU-BE-002,completed,67.46
Electronics,web,RO,EUR,customer60@example.com,60,2026-08-25,ORD13246,2026-06-20T07:11:21,Wireless Earbuds X2,1,SKUEL001,completed,72.05
Electronics,web,RO,EUR,customer60@example.com,60,2026-08-25,ORD13246,2026-06-20T07:11:21,Wireless Earbuds X2,1,SKUEL001,completed,72.05
Home & Kitchen,web,RO,EUR,customer60@example.com,60,2026-08-25,ORD13246,2026-06-20T07:11:21,Stainless Steel Kettle,1,SKU-HK-001,completed,40.87
Fashion,web,RO,RON,customer1683@example.com,1683,2026-08-31,ORD10131,2026-05-24T08:54:43,Running Shoes Pro,2,SKU-FA-003,completed,87.63
Fashion,web,RO,RON,customer1683@example.com,1683,2026-08-31,ORD10131,2026-05-24T08:54:43,Women's Wool Coat,1,SKU-FA-002,completed,137.2
Fashion,web,RO,RON,customer1683@example.com,1683,2026-08-31,ORD10131,2026-05-24T08:54:43,Running Shoes Pro,2,SKU-FA-003,completed,87.63
Books,web,RO,RON,customer909@example.com,909,2026-08-28,ORD12415,15/03/2026 13:36,The Pragmatic Programmer,1,SKU-BK-002,completed,46.68
Sports,web,RO,RON,customer909@example.com,909,2026-08-28,ORD12415,15/03/2026 13:36,Adjustable Dumbbell Set,1,SKU-SP-002,completed,169.25
Books,web,RO,RON,customer909@example.com,909,2026-08-28,ORD12415,15/03/2026 13:36,The Pragmatic Programmer,1,SKU-BK-002,completed,46.68
Beauty,marketplace,DE,EUR,customer1227@example.com,1227,2026-08-28,ORD13550,17/01/2026 02:01,Vitamin C Serum 30ml,1,SKU-BE-001,completed,25.04
Books,web,DE,EUR,customer368@example.com,368,2026-08-28,ORD15586,2026-03-22T03:39:01,Atomic Habits (RO ed.),1,SKU-BK-001,completed,20.25
Books,web,RO,EUR,customer486@example.com,486,2026-09-01,ORD13370,2026-03-27T05:12:06,Atomic Habits (RO ed.),2,SKU-BK-001,completed,21.49
Beauty,web,RO,EUR,customer486@example.com,486,2026-09-01,ORD13370,2026-03-27T05:12:06,Vitamin C Serum 30ml,1,SKU-BE-001,completed,22.63
Electronics,mobile_app,RO,EUR,customer1014@example.com,1014,2026-08-30,ORD12646,2026-06-09T05:55:34,Bluetooth Speaker Mini,1,SKU-EL-003,completed,53.59
Home & Kitchen,marketplace,RO,EUR,customer1472@example.com,1472,2026-08-26,ORD13776,1770840712,Air Fryer 5L,1,SKU-HK-003,completed,110.53
Books,marketplace,RO,EUR,customer1472@example.com,1472,2026-08-26,ORD13776,1770840712,Atomic Habits (RO ed.),1,SKU-BK-001,completed,18.39
Beauty,web,DE,EUR,customer47@example.com,47,2026-09-01,ORD11134,08/06/2026 03:21,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,59.67
Fashion,web,DE,EUR,customer47@example.com,47,2026-09-01,ORD11134,08/06/2026 03:21,Women's Wool Coat,1,SKU-FA-002,completed,157.1
Electronics,web,RO,RON,customer128@example.com,128,2026-08-24,ORD13181,1770145972,Bluetooth Speaker Mini,1,SKU-EL-003,completed,51.1
Books,web,DE,RON,customer1689@example.com,1689,2026-08-30,ORD15548,1773070014,The Pragmatic Programmer,1,SKU-BK-002,completed,44.18
Home & Kitchen,web,DE,EUR,customer1248@example.com,1248,2026-08-25,ORD11020,2026-02-26T14:10:49,Stainless Steel Kettle,1,SKU-HK-001,completed,43.03
Fashion,web,BG,EUR,customer459@example.com,459,2026-09-03,ORD15246,2026-01-26T20:29:42,Women's Wool Coat,1,SKU-FA-002,completed,137.41
Sports,web,BG,RON,customer1843@example.com,1843,2026-08-23,ORD13602,19/01/2026 01:06,Yoga Mat Premium,1,SKU-SP-001,completed,34.33
Home & Kitchen,web,BG,RON,customer1843@example.com,1843,2026-08-23,ORD13602,19/01/2026 01:06,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.13
Electronics,web,RO,EUR,customer1386@example.com,1386,2026-08-29,ORD14981,12/06/2026 10:19,Bluetooth Speaker Mini,3,SKU-EL-003,completed,47.5
Home & Kitchen,web,RO,EUR,customer1386@example.com,1386,2026-08-29,ORD14981,12/06/2026 10:19,Air Fryer 5L,2,SKU-HK-003,completed,129.25
Sports,web,RO,EUR,customer1386@example.com,1386,2026-08-29,ORD14981,12/06/2026 10:19,Yoga Mat Premium,2,SKU-SP-001,completed,33.78
Home & Kitchen,web,DE,RON,customer1309@example.com,1309,2026-08-31,ORD15993,09/04/2026 22:48,Stainless Steel Kettle,1,SKU-HK-001,completed,0
Home & Kitchen,web,RO,EUR,customer1086@example.com,1086,2026-08-31,ORD14575,2026-05-25T17:47:52,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.37
Fashion,web,BG,EUR,customer1485@example.com,1485,2026-09-02,ORD14559,13/06/2026 21:25,Running Shoes Pro,1,SKU-FA-003,completed,94.91
Electronics,web,RO,EUR,customer882@example.com,882,2026-08-23,ORD14029,2026-03-16T06:28:41,Wireless Earbuds X2,1,SKU-EL-001,completed,78.5
Electronics,web,RO,EUR,customer494@example.com,494,2026-09-03,ORD13285,2026-06-20T12:19:16,4K Action Camera,2,SKU-EL-004,completed,194.99
Books,marketplace,BG,EUR,customer390@example.com,390,2026-08-23,ORD14737,2026-03-06T05:05:12,The Pragmatic Programmer,1,SKU-BK-002,completed,44.95
Fashion,marketplace,BG,EUR,customer390@example.com,390,2026-08-23,ORD14737,2026-03-06T05:05:12,Running Shoes Pro,1,SKU-FA-003,completed,83.57
Sports,web,HU,EUR,customer191@example.com,191,2026-08-27,ORD11063,02/05/2026 09:14,Yoga Mat Premium,1,SKU-SP-001,completed,30.09
Fashion,web,HU,EUR,customer191@example.com,191,2026-08-27,ORD11063,02/05/2026 09:14,Men's Slim Fit Jeans,2,SKU-FA-001,completed,50.89
Sports,web,RO,EUR,customer1459@example.com,1459,2026-08-30,ORD11310,2026-04-11T17:33:45,Yoga Mat Premium,1,SKU-SP-001,completed,33.96
Sports,web,BG,EUR,customer723@example.com,723,2026-08-27,ORD10618,2026-04-29T17:16:18,Yoga Mat Premium,1,SKU-SP-001,completed,33.16
Fashion,web,BG,EUR,customer723@example.com,723,2026-08-27,ORD10618,2026-04-29T17:16:18,Women's Wool Coat,1,SKU-FA-002,completed,155.62
Electronics,web,BG,EUR,customer57@example.com,57,2026-08-26,ORD11723,2026-02-15T06:52:17,4K Action Camera,3,SKU-EL-004,completed,191.48
Books,web,BG,EUR,customer57@example.com,57,2026-08-26,ORD11723,2026-02-15T06:52:17,Atomic Habits (RO ed.),1,SKU-BK-001,completed,18.93
Books,web,BG,EUR,customer57@example.com,57,2026-08-26,ORD11723,2026-02-15T06:52:17,Atomic Habits (RO ed.),1,SKU-BK-001,completed,18.93
Books,marketplace,RO,EUR,customer818@example.com,818,2026-09-02,ORD15108,15/05/2026 20:21,The Pragmatic Programmer,2,SKU-BK-002,completed,40.06
Books,marketplace,RO,EUR,customer818@example.com,818,2026-09-02,ORD15108,15/05/2026 20:21,Atomic Habits (RO ed.),2,SKU-BK-001,completed,20.26
Electronics,web,RO,RON,customer1887@example.com,1887,2026-09-03,ORD12874,2026-05-23T02:28:43,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.63
Electronics,web,RO,RON,customer1887@example.com,1887,2026-09-03,ORD12874,2026-05-23T02:28:43,Wireless Earbuds X2,1,SKU-EL-001,completed,82.09
Electronics,marketplace,RO,RON,customer1011@example.com,,2026-09-03,ORD15368,2026-05-09T13:15:58,Wireless Earbuds X2,1,SKU-EL-001,completed,83.47
Beauty,marketplace,RO,RON,customer1011@example.com,1011,2026-09-03,ORD15368,2026-05-09T13:15:58,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,66.85
Home & Kitchen,marketplace,RO,RON,customer1011@example.com,1011,2026-09-03,ORD15368,2026-05-09T13:15:58,Stainless Steel Kettle,1,SKU-HK-001,completed,44.71
Home & Kitchen,web,RO,EUR,customer1738@example.com,1738,2026-08-29,ORD12839,2026-04-03T02:51:15,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,26.21
Books,web,RO,EUR,customer1738@example.com,1738,2026-08-29,ORD12839,2026-04-03T02:51:15,Atomic Habits (RO ed.),1,SKU-BK-001,completed,18.63
Books,web,RO,EUR,customer1738@example.com,1738,2026-08-29,ORD12839,2026-04-03T02:51:15,The Pragmatic Programmer,3,SKU-BK-002,completed,47.36
Home & Kitchen,web,HU,EUR,customer770@example.com,770,2026-08-27,ORD13738,2026-03-22T07:20:34,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,26.83
Electronics,marketplace,RO,EUR,customer1797@example.com,1797,2026-08-25,ORD10753,2026-01-04T14:19:02,Wireless Earbuds X2,1,SKU-EL-001,completed,84.6
Beauty,marketplace,RO,EUR,customer1797@example.com,1797,2026-08-25,ORD10753,2026-01-04T14:19:02,Vitamin C Serum 30ml,-1,SKU-BE-001,completed,26.51
Home & Kitchen,marketplace,RO,EUR,customer1797@example.com,1797,2026-08-25,ORD10753,2026-01-04T14:19:02,Stainless Steel Kettle,2,SKU-HK-001,completed,41.28
Electronics,web,DE,EUR,customer1640@example.com,1640,2026-08-30,ORD13119,2026-03-01T04:59:45,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.95
Electronics,mobile_app,RO,RON,customer1715@example.com,1715,2026-08-31,ORD11313,2026-05-01T06:09:09,USB-C Fast Charger 65W,1,SKU-EL-002,completed,32.09
Electronics,marketplace,DE,EUR,customer156@example.com,156,2026-08-28,ORD11515,1772778150,USB-C Fast Charger 65W,1,SKU-EL-002,completed,34.44
Home & Kitchen,marketplace,RO,EUR,customer1544@example.com,1544,2026-09-01,ORD12050,2026-04-27T04:15:03,Non-stick Frying Pan 28cm,3,SKU-HK-002,completed,30.91
Fashion,marketplace,RO,EUR,customer1544@example.com,1544,2026-09-01,ORD12050,2026-04-27T04:15:03,Men's Slim Fit Jeans,1,SKU-FA-001,completed,56.77
Sports,web,RO,EUR,customer1531@example.com,1531,2026-08-26,ORD13401,2026-03-26T10:49:50,Yoga Mat Premium,3,SKU-SP-001,completed,29.07
Electronics,web,RO,EUR,customer1531@example.com,1531,2026-08-26,ORD13401,2026-03-26T10:49:50,Bluetooth Speaker Mini,2,SKU-EL-003,completed,53.29
Home & Kitchen,web,RO,EUR,customer1531@example.com,1531,2026-08-26,ORD13401,2026-03-26T10:49:50,Air Fryer 5L,-1,SKU-HK-003,completed,114.91
Sports,web,RO,EUR,customer796@example.com,796,2026-08-29,ORD10511,09/02/2026 03:27,Yoga Mat Premium,1,SKU-SP-001,completed,30.63
Home & Kitchen,mobile_app,RO,EUR,customer1752@example.com,1752,2026-08-26,ORD14003,2026-05-25T08:00:47,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,30.25
Sports,mobile_app,RO,EUR,customer1752@example.com,1752,2026-08-26,ORD14003,2026-05-25T08:00:47,Yoga Mat Premium,2,SKU-SP-001,completed,31.8
Sports,mobile_app,RO,EUR,customer1752@example.com,1752,2026-08-26,ORD14003,2026-05-25T08:00:47,Yoga Mat Premium,2,SKU-SP-001,completed,31.8
Electronics,mobile_app,RO,EUR,customer1752@example.com,1752,2026-08-26,ORD14003,2026-05-25T08:00:47,Wireless Earbuds X2,2,SKU-EL-001,completed,79.65
Electronics,web,RO,EUR,customer1281@example.com,1281,2026-08-24,ORD11504,2026-03-15T12:14:33,4K Action Camera,1,SKU-EL-004,completed,198.54
Books,web,RO,EUR,customer1281@example.com,1281,2026-08-24,ORD11504,2026-03-15T12:14:33,Atomic Habits (RO ed.),1,SKU-BK-001,completed,19
Books,marketplace,RO,EUR,customer1470@example.com,1470,2026-08-29,ORD13235,2026-06-24T00:31:56,The Pragmatic Programmer,1,SKU-BK-002,completed,44.49
Beauty,marketplace,RO,EUR,customer1470@example.com,1470,2026-08-29,ORD13235,2026-06-24T00:31:56,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,68.98
Books,web,RO,EUR,customer389@example.com,389,2026-08-25,ORD15858,2026-03-08T02:55:55,Atomic Habits (RO ed.),2,SKU-BK-001,completed,18.76
Sports,mobile_app,DE,EUR,customer1762@example.com,1762,2026-08-24,ORD13668,1780576475,Yoga Mat Premium,1,SKU-SP-001,completed,30.11
Electronics,mobile_app,DE,EUR,customer1762@example.com,1762,2026-08-24,ORD13668,1780576475,Wireless Earbuds X2,3,SKU-EL-001,completed,78.47
Sports,mobile_app,DE,EUR,customer1762@example.com,1762,2026-08-24,ORD13668,1780576475,Adjustable Dumbbell Set,1,SKU-SP-002,completed,172.91
Electronics,web,RO,EUR,customer1033@example.com,1033,2026-08-31,ORD10767,2026-01-22T20:29:44,4K Action Camera,2,SKU-EL-004,completed,176.4
Beauty,web,RO,EUR,customer1033@example.com,1033,2026-08-31,ORD10767,2026-01-22T20:29:44,Vitamin C Serum 30ml,1,SKU-BE-001,completed,25.4
Home & Kitchen,mobile_app,HU,EUR,customer1623@example.com,1623,2026-08-31,ORD11846,18/03/2026 08:26,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.77
Sports,web,RO,EUR,customer1884@example.com,1884,2026-08-26,ORD15237,15/02/2026 01:22,Adjustable Dumbbell Set,1,SKU-SP-002,completed,190.35
Home & Kitchen,web,RO,EUR,customer1884@example.com,1884,2026-08-26,ORD15237,15/02/2026 01:22,Stainless Steel Kettle,1,SKU-HK-001,completed,45.98
Books,marketplace,RO,EUR,customer1518@example.com,1518,2026-08-28,ORD12569,19/04/2026 13:16,Atomic Habits (RO ed.),3,SKU-BK-001,completed,20.76
Beauty,mobile_app,BG,EUR,customer1639@example.com,1639,2026-08-25,ORD11366,05/03/2026 05:10,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,63.51
Sports,mobile_app,BG,EUR,customer1639@example.com,1639,2026-08-25,ORD11366,05/03/2026 05:10,Adjustable Dumbbell Set,1,SKU-SP-002,completed,172.35
Sports,mobile_app,BG,EUR,customer1639@example.com,1639,2026-08-25,ORD11366,05/03/2026 05:10,Yoga Mat Premium,1,SKU-SP-001,completed,30.43
Fashion,web,RO,RON,customer1763@example.com,1763,2026-08-26,ORD10632,2026-01-01T12:31:38,Men's Slim Fit Jeans,1,SKU-FA-001,completed,56.05
Fashion,mobile_app,HU,EUR,customer1031@example.com,1031,2026-09-02,ORD10765,1773136939,Running Shoes Pro,1,SKU-FA-003,completed,84.11
Home & Kitchen,mobile_app,HU,EUR,customer1031@example.com,1031,2026-09-02,ORD10765,1773136939,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,26.62
Home & Kitchen,marketplace,RO,EUR,customer283@example.com,283,2026-08-25,ORD10265,27/05/2026 02:21,Air Fryer 5L,1,SKU-HK-003,refunded,109.14
Sports,marketplace,RO,EUR,customer283@example.com,283,2026-08-25,ORD10265,27/05/2026 02:21,Yoga Mat Premium,1,SKU-SP-001,refunded,33.43
Beauty,marketplace,RO,EUR,customer283@example.com,283,2026-08-25,ORD10265,27/05/2026 02:21,Hair Dryer Ionic 2200W,3,SKU-BE-002,refunded,69.18
Fashion,mobile_app,RO,EUR,customer354@example.com,354,2026-08-23,ORD12331,03/01/2026 00:54,Running Shoes Pro,1,SKU-FA-O03,completed,98.32
Electronics,mobile_app,RO,EUR,customer354@example.com,354,2026-08-23,ORD12331,03/01/2026 00:54,USB-C Fast Charger 65W,3,SKU-EL-002,completed,34.23
Home & Kitchen,web,BG,EUR,customer682@example.com,682,2026-08-23,ORD13758,2026-01-27T06:51:10,Stainless Steel Kettle,3,SKU-HK-001,completed,40.17
Books,web,RO,EUR,customer635@example.com,635,2026-08-31,ORD14781,2026-04-05T15:53:44,The Pragmatic Programmer,2,SKU-BK-002,completed,48.31
Fashion,web,RO,EUR,customer635@example.com,635,2026-08-31,ORD14781,2026-04-05T15:53:44,Women's Wool Coat,1,SKU-FA-002,completed,139.41
Home & Kitchen,web,RO,EUR,customer1438@example.com,1438,2026-08-30,ORD13612,2026-01-14T01:07:26,Air Fryer 5L,1,SKU-HK-003,completed,122.56
Home & Kitchen,mobile_app,DE,EUR,customer183@example.com,183,2026-08-26,ORD10473,2026-03-20T08:42:14,Stainless Steel Kettle,2,SKU-HK-001,completed,39.34
Books,web,HU,EUR,customer532@example.com,532,2026-08-30,ORD13767,15/06/2026 13:14,The Pragmatic Programmer,2,SKU-BK-002,completed,39.66
Beauty,web,RO,RON,customer573@example.com,573,2026-08-26,ORD12404,06/02/2026 07:36,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,65.12
Sports,mobile_app,BG,EUR,customer529@example.com,529,2026-08-28,ORD11066,21/03/2026 08:08,Adjustable Dumbbell Set,1,SKU-SP-002,completed,160.48
Electronics,web,BG,EUR,customer1864@example.com,1864,2026-09-02,ORD11893,1767460634,Bluetooth Speaker Mini,1,SKU-EL-003,completed,48.65
Home & Kitchen,web,BG,EUR,customer1864@example.com,1864,2026-09-02,ORD11893,1767460634,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,30.56
,web,BG,EUR,customer1864@example.com,1864,2026-09-02,ORD11893,1767460634,Running Shoes Pro,1,SKU-FA-O03,completed,90.8
Books,marketplace,RO,EUR,customer1438@example.com,1438,2026-09-02,ORD11682,08/05/2026 01:41,The Pragmatic Programmer,1,SKU-BK-002,completed,45.45
Electronics,web,RO,RON,customer1644@example.com,1644,2026-09-02,ORD15220,2026-06-22T22:59:34,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.6
Home & Kitchen,web,RO,RON,customer1644@example.com,1644,2026-09-02,ORD15220,2026-06-22T22:59:34,Stainless Steel Kettle,1,SKU-HK-001,completed,40.82
Home & Kitchen,web,HU,RON,customer1357@example.com,1357,2026-08-26,ORD11292,2026-02-08T12:32:51,Stainless Steel Kettle,2,SKU-HK-001,completed,37.93
Beauty,web,HU,RON,customer1357@example.com,1357,2026-08-26,ORD11292,2026-02-08T12:32:51,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,68.07
Beauty,web,DE,RON,customer531@example.com,531,2026-09-02,ORD15482,2026-05-19T20:00:04,Vitamin C Serum 30ml,2,SKU-BE-001,completed,999999
Home & Kitchen,web,BG,EUR,customer1550@example.com,1550,2026-08-25,ORD12196,2026-04-10T10:55:28,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,28.38
Electronics,web,BG,EUR,customer1550@example.com,1550,2026-08-25,ORD12196,2026-04-10T10:55:28,4K Action Camera,1,SKU-EL-004,completed,206.54
Home & Kitchen,web,RO,RON,customer1467@example.com,1467,2026-08-25,ORD13792,24/06/2026 23:37,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.33
Home & Kitchen,mobile_app,RO,EUR,customer916@example.com,916,2026-09-01,ORD11022,2026-06-22T15:00:37,Stainless Steel Kettle,1,SKU-HK-001,completed,37.95
Sports,web,HU,EUR,customer1174@example.com,1174,2026-09-03,ORD12329,2026-02-24T01:36:12,Yoga Mat Premium,1,SKU-SP-001,completed,34.38
Books,web,HU,EUR,customer1174@example.com,1174,2026-09-03,ORD12329,2026-02-24T01:36:12,The Pragmatic Programmer,2,SKU-BK-002,completed,40.42
Fashion,web,RO,EUR,customer619@example.com,619,2026-08-26,ORD10119,2026-02-13T02:04:01,Women's Wool Coat,3,SKU-FA-002,completed,145.33
Home & Kitchen,web,RO,RON,customer983@example.com,983,2026-08-24,ORD12963,2026-04-21T10:49:33,Air Fryer 5L,1,SKU-HK-003,completed,115.77
Home & Kitchen,web,RO,RON,customer983@example.com,983,2026-08-24,ORD12963,2026-04-21T10:49:33,Non-stick Frying Pan 28cm,2,SKU-HK-002,completed,25.71
Sports,web,RO,EUR,customer557@example.com,557,2026-08-30,ORD13465,07/03/2026 11:51,Yoga Mat Premium,1,SKU-SP-001,completed,32.4
Electronics,mobile_app,RO,EUR,customer1981@example.com,1981,2026-08-31,ORD14745,2026-05-16T01:39:23,4K Action Camera,1,SKU-EL-004,completed,173.95
Fashion,web,RO,EUR,customer521@example.com,521,2026-08-30,ORD11039,2026-01-10T22:13:45,Men's Slim Fit Jeans,1,SKU-FA-001,completed,55.6
Electronics,web,HU,RON,customer1333@example.com,1333,2026-08-31,ORD14118,27/02/2026 08:39,USB-C Fast Charger 65W,1,SKU-EL-002,completed,34.96
Home & Kitchen,web,HU,RON,customer1333@example.com,1333,2026-08-31,ORD14118,27/02/2026 08:39,Air Fryer 5L,1,SKU-HK-003,completed,999999
Books,web,HU,RON,customer1333@example.com,1333,2026-08-31,ORD14118,27/02/2026 08:39,Atomic Habits (RO ed.),-2,SKU-BK-001,completed,19.17
Sports,web,DE,EUR,customer372@example.com,372,2026-09-02,ORD13844,2026-03-11T19:17:32,Adjustable Dumbbell Set,1,SKU-SP-002,completed,180.55
Books,web,DE,EUR,customer372@example.com,372,2026-09-02,ORD13844,2026-03-11T19:17:32,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.63
Beauty,web,DE,EUR,customer372@example.com,372,2026-09-02,ORD13844,2026-03-11T19:17:32,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.44
Sports,mobile_app,BG,EUR,customer1533@example.com,1533,2026-08-24,ORD12114,2026-01-20T07:09:51,Yoga Mat Premium,2,SKU-SP-001,completed,31.35
Fashion,mobile_app,BG,EUR,customer1533@example.com,1533,2026-08-24,ORD12114,2026-01-20T07:09:51,Men's Slim Fit Jeans,3,SKU-FA-001,completed,52.25
Home & Kitchen,web,HU,EUR,customer1459@example.com,1459,2026-08-26,ORD15319,2026-01-03T08:53:25,Stainless Steel Kettle,1,SKU-HK-001,completed,39.4
Home & Kitchen,web,RO,EUR,customer1140@example.com,1140,2026-08-23,ORD15204,07/01/2026 11:28,Air Fryer 5L,1,SKU-HK-003,completed,123.9
Books,web,RO,EUR,customer1140@example.com,1140,2026-08-23,ORD15204,07/01/2026 11:28,The Pragmatic Programmer,1,SKU-BK-002,completed,44.47
Books,web,RO,EUR,customer1643@example.com,1643,2026-08-27,ORD11298,2026-05-05T05:35:28,The Pragmatic Programmer,1,SKU-BK-002,completed,44.4
Fashion,web,RO,EUR,customer1643@example.com,1643,2026-08-27,ORD11298,2026-05-05T05:35:28,Women's Wool Coat,1,SKU-FA-002,completed,140.07
Electronics,web,RO,EUR,customer1938@example.com,1938,2026-08-30,ORD13264,2026-02-17T12:01:51,Bluetooth Speaker Mini,2,SKU-EL-003,completed,45.7
Home & Kitchen,web,RO,EUR,customer1668@example.com,1668,2026-09-03,ORD14255,1778801071,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,31.18
Fashion,web,RO,EUR,customer1668@example.com,1668,2026-09-03,ORD14255,1778801071,Running Shoes Pro,2,SKU-FA-003,completed,0
Beauty,web,DE,EUR,customer265@example.com,265,2026-08-28,ORD15690,08/03/2026 21:14,Vitamin C Serum 30ml,1,SKU-BE-001,completed,25.07
Fashion,web,DE,EUR,customer265@example.com,265,2026-08-28,ORD15690,08/03/2026 21:14,Running Shoes Pro,1,SKU-FA-003,completed,88.22
Beauty,web,DE,EUR,customer265@example.com,265,2026-08-28,ORD15690,08/03/2026 21:14,Vitamin C Serum 30ml,1,SKU-BE-001,completed,25.07
Books,marketplace,RO,EUR,customer237@example.com,237,2026-08-25,ORD13653,05/01/2026 15:05,Atomic Habits (RO ed.),2,SKU-BK-001,completed,19.91
Fashion,marketplace,RO,EUR,customer237@example.com,237,2026-08-25,ORD13653,05/01/2026 15:05,Men's Slim Fit Jeans,1,SKU-FA-001,completed,56.61
Books,web,BG,EUR,customer761@example.com,761,2026-08-31,ORD14924,07/01/2026 10:15,The Pragmatic Programmer,2,SKU-BK-002,completed,47.83
Sports,web,BG,EUR,customer761@example.com,761,2026-08-31,ORD14924,07/01/2026 10:15,Yoga Mat Premium,1,SKU-SP-001,completed,29.31
Beauty,web,BG,EUR,customer761@example.com,761,2026-08-31,ORD14924,07/01/2026 10:15,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,58.83
Fashion,web,BG,RON,customer406@example.com,406,2026-09-03,ORD13903,2026-06-04T18:32:11,Men's Slim Fit Jeans,1,SKU-FA-001,completed,49.75
Home & Kitchen,web,BG,RON,customer406@example.com,406,2026-09-03,ORD13903,2026-06-04T18:32:11,Stainless Steel Kettle,1,SKU-HK-001,completed,45.04
Beauty,marketplace,RO,EUR,customer441@example.com,441,2026-08-23,ORD15033,11/05/2026 00:59,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,59.07
Home & Kitchen,web,RO,EUR,customer126@example.com,126,2026-08-30,ORD12471,2026-03-25T17:13:04,Stainless Steel Kettle,1,SKU-HK-001,completed,43.99
Home & Kitchen,web,DE,EUR,customer1260@example.com,1260,2026-09-03,ORD15097,2026-03-15T23:05:19,Air Fryer 5L,1,SKU-HK-003,completed,128.7
Electronics,web,DE,EUR,customer1260@example.com,1260,2026-09-03,ORD15097,2026-03-15T23:05:19,Wireless Earbuds X2,1,SKU-EL-001,completed,78.64
Home & Kitchen,web,DE,EUR,customer1260@example.com,1260,2026-09-03,ORD15097,2026-03-15T23:05:19,Stainless Steel Kettle,1,SKU-HK-001,completed,44.18
Home & Kitchen,marketplace,RO,EUR,customer6@example.com,6,2026-08-30,ORD14004,28/02/2026 00:30,Non-stick Frying Pan 28cm,3,SKU-HK-002,completed,29.37
Fashion,web,RO,EUR,customer70@example.com,70,2026-08-25,ORD10892,2026-05-14T14:35:50,Women's Wool Coat,1,SKU-FA-002,completed,141.11
Sports,web,RO,EUR,customer70@example.com,70,2026-08-25,ORD10892,2026-05-14T14:35:50,Adjustable Dumbbell Set,1,SKU-SP-002,completed,176.56
Home & Kitchen,web,RO,EUR,customer70@example.com,70,2026-08-25,ORD10892,2026-05-14T14:35:50,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,26.1
Fashion,web,RO,EUR,customer70@example.com,70,2026-08-25,ORD10892,2026-05-14T14:35:50,Women's Wool Coat,1,SKU-FA-002,completed,141.11
Electronics,web,RO,EUR,customer910@example.com,910,2026-09-02,ORD12704,2026-02-26T06:05:35,USB-C Fast Charger 65W,1,SKU-EL-002,completed,37.64
Beauty,web,RO,EUR,customer1212@example.com,1212,2026-09-03,ORD14798,2026-01-14T06:00:02,Vitamin C Serum 30ml,1,SKU-BE-001,completed,22.71
Electronics,web,RO,EUR,customer1212@example.com,1212,2026-09-03,ORD14798,2026-01-14T06:00:02,Wireless Earbuds X2,1,SKU-EL-001,completed,79.83
Fashion,web,RO,EUR,customer1843@example.com,1843,2026-08-31,ORD14912,2026-02-17T02:24:47,Men's Slim Fit Jeans,2,SKU-FA-001,completed,59.5
Sports,web,RO,EUR,customer1919@example.com,1919,2026-09-01,ORD15844,2026-02-13T09:51:07,Adjustable Dumbbell Set,1,SKU-SP-002,completed,162.54
Home & Kitchen,web,RO,EUR,customer1435@example.com,1435,2026-08-26,ORD13746,2026-03-22T17:21:12,Air Fryer 5L,1,SKU-HK-003,completed,121.87
Books,mobile_app,RO,RON,customer614@example.com,614,2026-08-26,ORD12300,1767300098,The Pragmatic Programmer,2,SKU-BK-002,completed,40.52
Fashion,mobile_app,RO,EUR,customer1487@example.com,1487,2026-08-25,ORD14346,21/04/2026 23:29,Men's Slim Fit Jeans,3,SKU-FA-001,completed,60.32
